record_id,customer_id,session_date,pages_viewed,bounce_flag
SES-002521,VIS-0275,2024-02-14,3.0,False
SES-000547,VIS-0062,2023-07-01,13.0,False
SES-000896,VIS-0099,2024-01-04,8.0,False
SES-003613,VIS-0388,2023-07-22,5.0,True
SES-000249,VIS-0029,2024-03-02,1.0,False
SES-002392,VIS-0262,2023-09-08,24.827391338219527,True
SES-003352,VIS-0359,2023-06-10,4.0,True
SES-003593,VIS-0385,2024-02-12,4.0,False
SES-002345,VIS-0257,2024-05-21,5.0,False
SES-002218,VIS-0244,2023-09-26,9.0,False
SES-003781,VIS-0406,2023-07-18,18.0,True
SES-003861,VIS-0415,2023-06-18,9.0,False
SES-000405,VIS-0046,2023-06-20,23.0,False
SES-003236,VIS-0347,2024-03-12,17.0,True
SES-001531,VIS-0167,2023-08-07,6.0,False
SES-003119,VIS-0335,2023-06-17,11.0,False
SES-003222,VIS-0346,2024-04-04,1.0,False
SES-000154,VIS-0018,2024-01-11,10.0,False
SES-003054,VIS-0329,2023-09-12,3.0,False
SES-003126,VIS-0336,2024-05-05,6.0,False
SES-000785,VIS-0086,2023-07-03,11.0,False
SES-003853,VIS-0414,2023-10-18,4.0,True
SES-002783,VIS-0301,2024-04-07,1.0,False
SES-000931,VIS-0103,2023-10-25,14.0,False
SES-003408,VIS-0365,2024-04-09,10.0,False
SES-002232,VIS-0245,2023-06-20,6.0,True
SES-000555,VIS-0063,2023-09-05,6.0,True
SES-002758,VIS-0298,2023-10-23,1.0,False
SES-000992,VIS-0109,2024-01-21,1.0,False
SES-000029,VIS-0003,2023-10-01,8.0,False
SES-002438,VIS-0267,2024-03-04,1.0,False
SES-003663,VIS-0394,2023-12-28,8.0,True
SES-000963,VIS-0106,2023-10-01,7.0,False
SES-000434,VIS-0049,2023-07-06,12.0,False
SES-001236,VIS-0134,2024-01-07,18.0,False
SES-001178,VIS-0127,2024-06-30,15.0,True
SES-003100,VIS-0334,2024-04-23,11.0,True
SES-001018,VIS-0112,2024-03-30,5.0,False
SES-002978,VIS-0320,2023-08-12,12.0,True
SES-000127,VIS-0014,2023-12-08,12.0,False
SES-000910,VIS-0101,2024-02-17,11.0,False
SES-000371,VIS-0043,2023-10-22,6.0,False
SES-004030,VIS-0435,2023-12-21,8.0,False
SES-002947,VIS-0318,2024-01-21,7.0,False
SES-001636,VIS-0179,2023-10-24,2.0,False
SES-003129,VIS-0336,2023-09-01,6.0,True
SES-002490,VIS-0271,2023-08-27,12.0,False
SES-002382,VIS-0261,2024-02-28,1.0,False
SES-001277,VIS-0139,2023-10-02,5.0,True
SES-000957,VIS-0106,2023-09-23,8.0,True
SES-000982,VIS-0108,2023-11-04,5.0,True
SES-002173,VIS-0237,2024-06-03,6.0,False
SES-001932,VIS-0210,2024-05-17,12.0,False
SES-003210,VIS-0345,2024-05-04,15.0,False
SES-001050,VIS-0115,2023-09-10,18.0,False
SES-001843,VIS-0199,2023-12-25,5.0,False
SES-001761,VIS-0192,2023-10-13,9.0,True
SES-000350,VIS-0041,2023-10-31,14.0,False
SES-000690,VIS-0077,2023-10-24,14.0,True
SES-001559,VIS-0170,2023-10-23,1.0,False
SES-000870,VIS-0096,2024-05-23,11.0,False
SES-001213,VIS-0131,2023-09-08,-21.900937248321274,False
SES-001858,VIS-0201,2024-05-19,8.0,True
SES-004043,VIS-0436,2024-03-02,10.0,False
SES-001448,VIS-0158,2024-05-20,10.0,False
SES-001558,VIS-0170,2023-07-04,1.0,True
SES-003549,VIS-0381,2024-01-14,11.0,False
SES-000973,VIS-0107,2024-04-21,9.0,False
SES-001808,VIS-0196,2024-02-21,2.0,False
SES-001925,VIS-0209,2023-07-31,3.0,True
SES-001693,VIS-0184,2024-05-08,12.0,False
SES-003565,VIS-0382,2024-05-27,12.0,False
SES-000998,VIS-0110,2024-03-03,13.0,True
SES-002100,VIS-0229,2023-07-11,3.0,False
SES-003723,VIS-0400,2023-07-16,4.0,True
SES-002276,VIS-0250,2024-01-04,7.0,False
SES-000953,VIS-0106,2023-06-27,4.0,False
SES-003995,VIS-0430,2024-02-08,1.0,False
SES-001980,VIS-0216,2024-01-02,5.0,False
SES-003429,VIS-0368,2024-05-31,1.0,True
SES-002262,VIS-0248,2023-07-02,11.0,False
SES-003868,VIS-0416,2023-10-07,10.0,False
SES-000841,VIS-0093,2024-04-21,6.0,True
SES-002635,VIS-0285,2023-07-14,9.0,False
SES-001346,VIS-0146,2023-07-26,11.0,False
SES-002288,VIS-0251,2023-11-21,4.0,True
SES-002918,VIS-0314,2023-09-27,18.0,False
SES-000016,VIS-0002,2024-02-04,-12.731296611572397,False
SES-001957,VIS-0213,2024-01-20,4.0,False
SES-003440,VIS-0370,2023-07-29,10.0,True
SES-000397,VIS-0045,2024-06-18,12.0,True
SES-000710,VIS-0079,2023-07-27,1.0,False
SES-000220,VIS-0026,2024-04-10,3.0,True
SES-002305,VIS-0253,2024-02-21,12.0,False
SES-000790,VIS-0087,2023-11-29,1.0,True
SES-004018,VIS-0432,2024-04-19,1.0,False
SES-000546,VIS-0061,2024-04-27,15.0,False
SES-001545,VIS-0168,2023-07-07,1.0,False
SES-000764,VIS-0084,2024-05-01,22.0,True
SES-002815,VIS-0304,2023-07-09,1.0,False
SES-003445,VIS-0370,2023-09-12,9.0,False
SES-002130,VIS-0233,2023-08-05,16.0,False
SES-003247,VIS-0348,2024-02-16,1.0,False
SES-002047,VIS-0223,2023-07-16,4.0,False
SES-003989,VIS-0429,2023-12-21,3.0,False
SES-001220,VIS-0133,2023-10-04,9.0,True
SES-000082,VIS-0009,2023-06-29,10.0,False
SES-002528,VIS-0275,2024-04-03,5.0,False
SES-002277,VIS-0250,2023-06-22,12.0,False
SES-000165,VIS-0020,2024-02-03,1.0,False
SES-000440,VIS-0050,2024-04-05,5.0,False
SES-002574,VIS-0279,2023-11-16,3.0,False
SES-002316,VIS-0254,2023-12-31,5.0,False
SES-003766,VIS-0404,2023-11-12,9.0,False
SES-002742,VIS-0296,2023-11-07,13.0,False
SES-003539,VIS-0380,2024-03-08,4.0,False
SES-001379,VIS-0151,2023-11-10,3.0,False
SES-000586,VIS-0066,2024-05-08,3.0,False
SES-002084,VIS-0227,2024-05-12,14.0,False
SES-000466,VIS-0053,2024-01-21,1.0,False
SES-002042,VIS-0222,2023-12-04,9.0,False
SES-000808,VIS-0089,2024-06-10,9.0,True
SES-002484,VIS-0271,2024-06-30,6.0,True
SES-003676,VIS-0395,2024-01-29,1.0,True
SES-003096,VIS-0333,2023-09-23,3.0,False
SES-002740,VIS-0295,2023-08-23,19.0,False
SES-002354,VIS-0258,2024-06-08,11.0,False
SES-000512,VIS-0058,2024-03-04,12.0,False
SES-002770,VIS-0299,2023-08-31,7.0,False
SES-003030,VIS-0326,2024-06-02,25.0,False
SES-002078,VIS-0226,2023-12-01,7.0,True
SES-001160,VIS-0126,2024-03-30,15.0,False
SES-003211,VIS-0345,2024-01-22,16.0,False
SES-003894,VIS-0419,2023-07-03,17.0,False
SES-002485,VIS-0271,2024-04-22,13.0,False
SES-002425,VIS-0266,2024-01-30,11.0,True
SES-001313,VIS-0142,2023-07-08,10.0,True
SES-000596,VIS-0068,2024-04-30,14.0,False
SES-002061,VIS-0224,2023-10-03,1.0,False
SES-000481,VIS-0055,2023-07-03,1.0,False
SES-001372,VIS-0150,2024-06-08,1.0,False
SES-001921,VIS-0209,2023-11-27,10.0,True
SES-002139,VIS-0233,2024-05-04,20.0,True
SES-002547,VIS-0277,2023-07-01,11.0,True
SES-002310,VIS-0254,2024-04-25,7.0,False
SES-002465,VIS-0269,2024-01-08,10.0,False
SES-000936,VIS-0104,2023-06-18,11.0,False
SES-003990,VIS-0429,2024-01-27,4.0,False
SES-000199,VIS-0024,2023-09-26,1.0,True
SES-003355,VIS-0359,2023-07-30,10.0,False
SES-002439,VIS-0267,2024-05-23,1.0,False
SES-001640,VIS-0179,2024-02-05,5.0,False
SES-000908,VIS-0100,2023-08-29,1.0,False
SES-000084,VIS-0009,2023-09-10,5.0,False
SES-002806,VIS-0303,2023-09-02,3.0,False
SES-004042,VIS-0436,2024-03-19,5.0,True
SES-001541,VIS-0168,2023-12-24,7.0,False
SES-001892,VIS-0206,2024-06-15,3.0,False
SES-003905,VIS-0420,2024-03-18,11.0,False
SES-001786,VIS-0195,2024-05-25,51.13145095420133,True
SES-000695,VIS-0078,2023-11-24,12.0,False
SES-003253,VIS-0349,2024-03-18,2.0,False
SES-000561,VIS-0063,2023-12-05,5.0,False
SES-003156,VIS-0339,2023-06-14,7.0,False
SES-001065,VIS-0117,2024-06-06,3.0,False
SES-002249,VIS-0247,2023-08-03,8.0,True
SES-000433,VIS-0049,2023-09-20,3.0,True
SES-003419,VIS-0367,2023-12-29,9.0,True
SES-000330,VIS-0038,2023-12-27,10.0,False
SES-000646,VIS-0072,2023-11-19,8.0,False
SES-002234,VIS-0245,2024-05-24,9.0,False
SES-001844,VIS-0199,2023-11-01,6.0,True
SES-000894,VIS-0099,2024-05-18,8.0,False
SES-002932,VIS-0315,2023-12-13,9.0,False
SES-001938,VIS-0211,2023-07-27,2.0,False
SES-002886,VIS-0311,2023-09-14,9.0,True
SES-000348,VIS-0040,2024-06-21,13.0,False
SES-003640,VIS-0391,2023-07-20,12.0,False
SES-001564,VIS-0171,2023-09-17,1.0,False
SES-003880,VIS-0417,2024-04-22,10.0,False
SES-002946,VIS-0318,2023-09-25,8.0,False
SES-001051,VIS-0115,2023-08-11,9.0,False
SES-003828,VIS-0411,2023-12-26,13.0,False
SES-000143,VIS-0017,2024-06-23,10.0,True
SES-001288,VIS-0140,2023-06-21,16.0,True
SES-002034,VIS-0222,2024-06-24,2.0,False
SES-003831,VIS-0411,2024-03-30,13.0,False
SES-002803,VIS-0302,2024-05-05,1.0,True
SES-001973,VIS-0215,2024-04-22,14.0,False
SES-001394,VIS-0152,2023-08-21,12.0,False
SES-000484,VIS-0055,2023-11-18,1.0,False
SES-001196,VIS-0130,2023-11-03,21.0,False
SES-003269,VIS-0350,2023-11-15,6.0,False
SES-001984,VIS-0217,2023-07-18,4.0,True
SES-001946,VIS-0212,2024-01-08,4.0,False
SES-002796,VIS-0302,2024-06-24,1.0,False
SES-002322,VIS-0255,2023-08-06,3.0,False
SES-002221,VIS-0244,2023-06-19,13.0,False
SES-003068,VIS-0330,2024-05-24,1.0,False
SES-003412,VIS-0366,2024-03-06,8.0,False
SES-003553,VIS-0381,2024-01-18,11.0,False
SES-002950,VIS-0318,2023-08-31,5.0,False
SES-001634,VIS-0178,2023-11-24,11.0,False
SES-002809,VIS-0303,2024-05-29,8.0,True
SES-000840,VIS-0093,2024-02-18,1.0,False
SES-002587,VIS-0280,2024-03-31,16.0,False
SES-001238,VIS-0135,2023-08-01,1.0,False
SES-003013,VIS-0324,2023-06-08,3.0,False
SES-003214,VIS-0345,2023-12-08,37.78510357537786,True
SES-001724,VIS-0188,2024-02-01,2.0,False
SES-001849,VIS-0200,2023-11-10,11.0,False
SES-000406,VIS-0046,2023-09-13,22.0,True
SES-003668,VIS-0394,2023-07-10,1.0,True
SES-003193,VIS-0343,2023-06-27,6.0,True
SES-002575,VIS-0279,2023-07-27,7.0,False
SES-002396,VIS-0263,2023-07-23,5.0,False
SES-000461,VIS-0052,2023-08-14,1.0,False
SES-002764,VIS-0299,2024-02-25,3.0,False
SES-000499,VIS-0057,2024-02-02,8.0,False
SES-001442,VIS-0157,2023-06-24,13.0,False
SES-001543,VIS-0168,2024-01-18,5.0,True
SES-000778,VIS-0086,2024-04-03,13.0,True
SES-000172,VIS-0020,2024-05-28,4.0,False
SES-000719,VIS-0081,2024-04-27,1.0,False
SES-000631,VIS-0070,2024-01-31,2.0,False
SES-004037,VIS-0435,2023-10-26,15.0,True
SES-000149,VIS-0018,2023-11-12,9.0,False
SES-001070,VIS-0117,2023-12-13,3.0,False
SES-003296,VIS-0354,2023-10-25,8.0,True
SES-002125,VIS-0232,2023-08-17,2.0,True
SES-001744,VIS-0190,2023-10-27,9.0,False
SES-000900,VIS-0100,2023-07-09,4.0,False
SES-001211,VIS-0131,2023-08-04,1.0,False
SES-003825,VIS-0410,2023-07-13,21.0,False
SES-000523,VIS-0060,2023-09-28,1.0,True
SES-000318,VIS-0036,2024-05-15,8.0,True
SES-003569,VIS-0382,2023-07-06,13.0,False
SES-002132,VIS-0233,2023-11-18,14.0,True
SES-000090,VIS-0010,2023-07-17,16.0,False
SES-003596,VIS-0386,2023-12-29,1.0,True
SES-002049,VIS-0223,2023-06-24,7.0,False
SES-003213,VIS-0345,2024-05-21,19.0,False
SES-001496,VIS-0164,2023-10-27,1.0,False
SES-002692,VIS-0291,2023-10-10,1.0,False
SES-003137,VIS-0337,2023-10-07,5.0,True
SES-001891,VIS-0206,2023-06-21,8.0,False
SES-001898,VIS-0206,2023-08-04,4.0,True
SES-002995,VIS-0322,2023-12-16,11.0,True
SES-000970,VIS-0107,2024-06-17,11.0,True
SES-001195,VIS-0130,2023-07-18,10.0,True
SES-003246,VIS-0348,2024-02-10,1.0,False
SES-001129,VIS-0123,2024-04-01,17.0,False
SES-000487,VIS-0056,2024-03-04,8.0,False
SES-002830,VIS-0305,2024-04-15,11.0,True
SES-001064,VIS-0116,2023-06-01,12.0,False
SES-000815,VIS-0090,2023-12-17,1.0,False
SES-000947,VIS-0105,2024-05-09,1.0,False
SES-000735,VIS-0082,2024-03-16,2.0,False
SES-000156,VIS-0018,2024-01-17,9.0,True
SES-000151,VIS-0018,2023-07-28,12.0,True
SES-001563,VIS-0171,2023-12-20,1.0,False
SES-001453,VIS-0158,2023-09-28,14.0,False
SES-001998,VIS-0218,2023-10-14,9.0,False
SES-000364,VIS-0042,2023-07-17,1.0,False
SES-003248,VIS-0349,2023-12-20,6.0,False
SES-000956,VIS-0106,2023-06-22,7.0,True
SES-002134,VIS-0233,2024-06-30,16.0,True
SES-002927,VIS-0315,2024-04-04,8.0,True
SES-002876,VIS-0310,2023-12-14,12.0,False
SES-001552,VIS-0169,2023-08-07,11.0,True
SES-003312,VIS-0355,2024-05-06,1.0,False
SES-001377,VIS-0150,2024-03-09,1.0,True
SES-003502,VIS-0377,2023-08-10,10.0,False
SES-003398,VIS-0364,2024-05-19,10.0,False
SES-001237,VIS-0134,2023-11-13,20.0,False
SES-002969,VIS-0320,2023-11-20,7.0,True
SES-001208,VIS-0131,2023-12-07,1.0,False
SES-003848,VIS-0413,2024-02-29,1.0,True
SES-001495,VIS-0163,2024-03-10,4.0,True
SES-003323,VIS-0356,2024-03-14,6.0,False
SES-002973,VIS-0320,2023-10-10,2.0,True
SES-001223,VIS-0133,2023-09-30,12.0,False
SES-002654,VIS-0287,2024-03-22,16.0,False
SES-002544,VIS-0276,2024-02-08,9.0,True
SES-001551,VIS-0169,2023-06-13,10.0,False
SES-000655,VIS-0073,2023-12-14,10.0,False
SES-001730,VIS-0189,2023-11-07,23.0,True
SES-001502,VIS-0164,2023-11-03,1.0,True
SES-003976,VIS-0427,2024-02-12,11.0,False
SES-002799,VIS-0302,2023-12-01,6.0,True
SES-000333,VIS-0038,2024-01-15,5.0,False
SES-000839,VIS-0093,2023-08-18,7.0,False
SES-002445,VIS-0268,2023-06-13,2.0,False
SES-003697,VIS-0397,2024-01-11,12.0,True
SES-000757,VIS-0084,2023-09-20,17.0,False
SES-000169,VIS-0020,2023-10-12,5.0,True
SES-001140,VIS-0124,2023-08-12,1.0,False
SES-003319,VIS-0356,2024-03-14,1.0,False
SES-002257,VIS-0247,2024-01-22,3.0,False
SES-000700,VIS-0079,2023-09-25,3.0,True
SES-000086,VIS-0009,2024-06-02,6.0,False
SES-001250,VIS-0136,2024-03-11,7.0,False
SES-003603,VIS-0386,2023-08-07,3.0,True
SES-001830,VIS-0198,2024-01-21,1.0,False
SES-000158,VIS-0019,2023-06-03,4.0,False
SES-003629,VIS-0390,2023-11-15,9.0,True
SES-003305,VIS-0355,2023-10-04,1.0,True
SES-001040,VIS-0114,2023-09-12,12.0,True
SES-003717,VIS-0399,2024-05-07,4.0,False
SES-001872,VIS-0202,2023-10-02,11.0,True
SES-001069,VIS-0117,2023-11-03,3.0,False
SES-000763,VIS-0084,2024-05-01,18.0,False
SES-003442,VIS-0370,2023-10-11,13.0,False
SES-000248,VIS-0029,2023-11-12,1.0,False
SES-002011,VIS-0220,2023-11-12,7.0,False
SES-003641,VIS-0391,2023-08-08,7.0,True
SES-001420,VIS-0155,2023-12-22,10.0,True
SES-001791,VIS-0195,2023-12-19,15.0,True
SES-003534,VIS-0380,2023-09-14,7.0,True
SES-004041,VIS-0436,2024-06-25,8.0,True
SES-000099,VIS-0011,2023-07-11,1.0,True
SES-002368,VIS-0259,2023-07-15,1.0,False
SES-002016,VIS-0220,2023-09-21,6.0,False
SES-003369,VIS-0360,2023-12-06,-17.14058215729667,False
SES-002884,VIS-0311,2023-07-28,1.0,True
SES-003164,VIS-0340,2023-09-25,7.0,False
SES-001229,VIS-0134,2024-06-25,-5.2929103838170874,False
SES-003128,VIS-0336,2024-04-19,1.0,True
SES-000911,VIS-0101,2024-06-21,23.0,True
SES-003667,VIS-0394,2024-05-22,5.0,False
SES-001655,VIS-0181,2024-02-28,1.0,False
SES-002793,VIS-0302,2024-06-11,8.0,False
SES-004019,VIS-0432,2024-05-26,3.0,False
SES-003436,VIS-0369,2024-05-13,4.0,False
SES-003654,VIS-0392,2024-05-15,11.0,True
SES-003957,VIS-0425,2023-10-29,12.0,True
SES-000159,VIS-0019,2023-09-14,1.0,False
SES-002172,VIS-0236,2024-01-05,7.0,False
SES-003166,VIS-0341,2023-11-07,7.0,False
SES-002478,VIS-0270,2023-07-18,12.0,False
SES-001928,VIS-0210,2024-05-22,13.0,False
SES-004046,VIS-0437,2024-01-15,6.0,False
SES-002307,VIS-0254,2024-05-17,8.0,False
SES-003886,VIS-0418,2023-08-05,11.0,False
SES-000375,VIS-0043,2023-06-03,11.0,True
SES-002240,VIS-0246,2023-10-27,2.0,False
SES-003488,VIS-0375,2024-03-03,7.0,False
SES-000626,VIS-0070,2024-04-14,4.0,True
SES-001633,VIS-0178,2023-09-21,14.0,True
SES-001855,VIS-0200,2023-06-06,12.0,False
SES-001612,VIS-0176,2024-04-11,10.0,False
SES-000374,VIS-0043,2023-10-08,8.0,True
SES-001989,VIS-0217,2024-01-09,5.0,True
SES-000619,VIS-0070,2024-05-20,8.0,False
SES-003785,VIS-0406,2024-06-07,12.0,False
SES-002216,VIS-0243,2024-02-25,16.0,False
SES-000468,VIS-0054,2024-04-04,5.0,False
SES-003037,VIS-0327,2023-10-06,9.0,True
SES-002545,VIS-0277,2024-03-25,16.0,False
SES-002554,VIS-0277,2023-07-12,12.0,False
SES-002782,VIS-0301,2024-03-19,2.0,False
SES-003518,VIS-0378,2023-08-03,1.0,False
SES-001186,VIS-0128,2023-10-08,15.0,False
SES-001733,VIS-0189,2024-06-12,17.0,True
SES-001038,VIS-0114,2023-09-16,12.0,False
SES-003048,VIS-0329,2024-02-10,7.0,True
SES-002974,VIS-0320,2024-05-09,6.0,False
SES-001797,VIS-0196,2024-01-17,7.0,False
SES-002412,VIS-0265,2024-01-12,3.0,False
SES-000955,VIS-0106,2024-05-03,11.0,False
SES-001599,VIS-0175,2023-06-09,4.0,False
SES-000607,VIS-0069,2024-03-21,7.0,False
SES-003260,VIS-0349,2024-06-02,7.0,True
SES-001149,VIS-0125,2024-02-19,9.0,False
SES-003854,VIS-0414,2023-06-06,3.0,False
SES-002903,VIS-0313,2023-07-28,1.0,False
SES-002594,VIS-0281,2023-09-17,1.0,True
SES-002468,VIS-0269,2023-11-17,10.0,False
SES-000842,VIS-0093,2023-11-12,1.0,False
SES-000993,VIS-0109,2023-09-24,3.0,False
SES-002308,VIS-0254,2024-02-09,11.0,True
SES-000612,VIS-0069,2024-02-25,9.0,False
SES-000373,VIS-0043,2024-03-29,13.0,True
SES-001425,VIS-0155,2023-07-16,10.0,False
SES-000224,VIS-0026,2023-09-03,1.0,True
SES-003287,VIS-0352,2023-11-20,6.0,False
SES-002233,VIS-0245,2024-03-23,8.0,False
SES-000465,VIS-0053,2024-02-09,1.0,False
SES-002331,VIS-0255,2023-12-10,7.0,False
SES-002430,VIS-0266,2023-06-11,13.0,False
SES-000051,VIS-0005,2023-12-08,12.0,True
SES-003559,VIS-0382,2023-11-12,13.0,False
SES-002600,VIS-0282,2023-09-01,5.0,True
SES-003960,VIS-0425,2023-07-30,11.0,False
SES-001241,VIS-0135,2023-08-28,1.0,False
SES-003501,VIS-0377,2024-06-13,10.0,True
SES-000279,VIS-0033,2023-08-05,-10.11735188484538,False
SES-003142,VIS-0337,2024-01-06,1.0,False
SES-003453,VIS-0371,2023-11-07,16.0,False
SES-003249,VIS-0349,2023-07-26,5.0,False
SES-002698,VIS-0292,2023-08-02,15.0,False
SES-004036,VIS-0435,2023-06-23,11.0,False
SES-001248,VIS-0136,2024-03-10,-15.13633304478693,True
SES-003814,VIS-0409,2023-08-24,12.0,True
SES-000472,VIS-0054,2024-05-25,8.0,False
SES-000758,VIS-0084,2024-01-26,15.0,False
SES-000495,VIS-0056,2024-05-31,5.0,False
SES-003059,VIS-0330,2024-02-29,1.0,False
SES-002817,VIS-0304,2023-08-14,1.0,False
SES-002931,VIS-0315,2024-02-12,7.0,True
SES-000658,VIS-0073,2023-10-16,9.0,False
SES-001961,VIS-0213,2024-04-27,11.0,False
SES-002530,VIS-0275,2024-06-01,4.0,True
SES-003363,VIS-0360,2023-12-24,11.0,False
SES-001336,VIS-0145,2023-12-09,24.0,False
SES-000314,VIS-0036,2024-06-26,4.0,False
SES-001740,VIS-0190,2024-06-04,14.0,False
SES-001902,VIS-0207,2023-09-28,8.0,False
SES-001399,VIS-0153,2023-12-14,8.0,False
SES-001711,VIS-0187,2023-11-02,1.0,False
SES-001009,VIS-0111,2024-05-17,9.0,False
SES-003598,VIS-0386,2023-10-14,1.0,False
SES-001536,VIS-0168,2024-05-25,1.0,False
SES-003757,VIS-0403,2023-10-17,7.0,False
SES-000011,VIS-0001,2023-10-13,7.0,False
SES-001254,VIS-0136,2023-08-27,7.0,True
SES-003993,VIS-0429,2024-05-09,6.0,True
SES-000640,VIS-0071,2024-02-06,4.0,False
SES-002863,VIS-0308,2024-06-07,7.0,True
SES-001577,VIS-0172,2024-06-20,3.0,True
SES-002812,VIS-0303,2023-07-24,1.0,False
SES-001470,VIS-0161,2023-06-18,3.0,False
SES-001025,VIS-0113,2024-06-11,10.0,True
SES-000889,VIS-0098,2024-06-29,2.0,True
SES-003038,VIS-0327,2023-06-20,4.0,True
SES-001815,VIS-0197,2024-06-24,6.0,False
SES-003435,VIS-0369,2023-06-23,6.0,True
SES-001466,VIS-0160,2023-07-25,1.0,False
SES-002647,VIS-0286,2024-06-29,17.0,False
SES-001193,VIS-0129,2024-02-13,7.0,False
SES-001945,VIS-0212,2023-12-21,3.0,True
SES-003178,VIS-0341,2024-01-12,11.0,False
SES-000452,VIS-0052,2023-11-19,1.0,False
SES-002640,VIS-0286,2023-11-19,17.0,False
SES-001704,VIS-0185,2023-09-09,1.0,True
SES-003201,VIS-0344,2023-09-27,10.0,False
SES-001114,VIS-0121,2023-09-06,1.0,False
SES-001355,VIS-0147,2024-03-07,2.0,True
SES-000511,VIS-0058,2023-09-20,10.0,True
SES-000922,VIS-0102,2024-01-26,4.0,False
SES-000418,VIS-0047,2024-03-02,1.0,False
SES-003900,VIS-0419,2023-07-04,18.0,False
SES-002585,VIS-0280,2024-01-07,17.0,False
SES-001977,VIS-0216,2023-10-25,3.0,False
SES-000966,VIS-0107,2024-02-26,11.0,True
SES-001037,VIS-0114,2023-11-21,17.0,False
SES-001246,VIS-0136,2024-04-05,10.0,True
SES-000693,VIS-0077,2024-03-15,8.0,False
SES-000369,VIS-0043,2023-07-10,9.0,False
SES-003980,VIS-0428,2023-07-07,4.0,True
SES-003971,VIS-0427,2024-04-02,16.0,False
SES-003587,VIS-0385,2023-08-03,6.0,False
SES-000492,VIS-0056,2023-07-24,8.0,False
SES-004003,VIS-0430,2023-12-13,6.0,True
SES-001055,VIS-0115,2024-04-27,16.0,False
SES-003301,VIS-0354,2023-11-02,8.0,True
SES-000131,VIS-0014,2023-10-11,16.0,False
SES-001127,VIS-0123,2024-02-03,18.0,True
SES-003309,VIS-0355,2023-09-12,1.0,False
SES-001255,VIS-0136,2024-03-02,4.0,False
SES-002108,VIS-0229,2023-08-20,2.0,True
SES-002514,VIS-0274,2023-09-13,1.0,False
SES-001198,VIS-0130,2024-03-03,11.0,False
SES-002979,VIS-0320,2024-05-27,8.0,False
SES-000430,VIS-0048,2024-03-16,3.0,True
SES-001638,VIS-0179,2024-06-14,2.0,False
SES-001763,VIS-0192,2024-05-11,10.0,True
SES-003275,VIS-0351,2023-12-17,2.0,False
SES-000773,VIS-0085,2023-12-26,1.0,False
SES-003205,VIS-0344,2024-02-14,8.0,False
SES-000651,VIS-0073,2023-06-28,9.0,False
SES-000415,VIS-0047,2024-01-29,1.0,False
SES-003743,VIS-0402,2023-12-25,7.0,False
SES-002311,VIS-0254,2023-07-30,12.0,True
SES-002099,VIS-0229,2024-05-03,2.0,False
SES-002304,VIS-0253,2023-08-11,10.0,True
SES-003221,VIS-0346,2024-02-03,1.0,True
SES-003807,VIS-0409,2024-05-12,8.0,False
SES-002007,VIS-0219,2024-05-25,1.0,False
SES-002024,VIS-0221,2024-06-20,2.0,True
SES-000463,VIS-0053,2024-05-11,1.0,True
SES-000575,VIS-0064,2023-11-13,3.0,True
SES-000497,VIS-0057,2023-09-17,11.0,False
SES-000048,VIS-0005,2023-09-18,19.0,True
SES-001509,VIS-0165,2023-08-02,7.0,False
SES-000321,VIS-0037,2023-06-13,1.0,True
SES-001286,VIS-0140,2024-02-24,15.0,True
SES-000231,VIS-0026,2024-01-29,2.0,False
SES-001838,VIS-0199,2023-09-29,9.0,False
SES-002658,VIS-0288,2024-01-28,17.0,False
SES-001950,VIS-0213,2023-11-17,13.0,False
SES-000843,VIS-0093,2024-02-07,7.0,False
SES-002980,VIS-0320,2024-01-23,6.0,False
SES-001939,VIS-0211,2023-07-21,-26.118974783833814,False
SES-002404,VIS-0264,2023-11-12,13.0,False
SES-000053,VIS-0005,2024-06-16,14.0,False
SES-002364,VIS-0259,2024-02-29,1.0,False
SES-001527,VIS-0167,2023-10-31,1.0,False
SES-003474,VIS-0373,2024-02-21,10.0,False
SES-002811,VIS-0303,2024-06-08,7.0,False
SES-000383,VIS-0044,2024-02-11,12.0,False
SES-003165,VIS-0341,2023-11-25,8.0,False
SES-002957,VIS-0318,2024-03-22,7.0,True
SES-000085,VIS-0009,2024-06-24,3.0,False
SES-000866,VIS-0096,2023-08-22,12.0,False
SES-003462,VIS-0372,2023-06-04,10.0,False
SES-003712,VIS-0398,2024-02-20,16.0,False
SES-000334,VIS-0039,2024-01-19,7.0,False
SES-003471,VIS-0373,2023-08-13,13.0,True
SES-001523,VIS-0166,2023-08-05,1.0,False
SES-002344,VIS-0257,2024-06-23,6.0,True
SES-003706,VIS-0398,2023-09-21,10.0,True
SES-001970,VIS-0215,2024-06-28,10.0,False
SES-000451,VIS-0052,2023-06-06,1.0,False
SES-003958,VIS-0425,2024-04-26,16.0,False
SES-001021,VIS-0113,2023-07-15,9.0,False
SES-000284,VIS-0034,2023-08-18,1.0,False
SES-003715,VIS-0399,2023-06-28,6.0,False
SES-001696,VIS-0185,2023-09-17,1.0,False
SES-002567,VIS-0278,2024-03-30,19.0,True
SES-000909,VIS-0100,2024-06-04,3.0,False
SES-000020,VIS-0002,2023-12-27,5.0,True
SES-000027,VIS-0003,2023-10-11,3.0,False
SES-002555,VIS-0277,2023-11-05,17.0,True
SES-003718,VIS-0399,2023-12-20,4.0,False
